MSMEG_1578	J	J	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB
MSMEG_1579	J	J	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases
MSMEG_1580	J	J	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD
MSMEG_1582	O	O	COG0234	Co-chaperonin GroES (HSP10)
MSMEG_1583	O	O	COG0459	Chaperonin GroEL (HSP60 family)
MSMEG_1585	R	R	COG1917	Cupin domain protein related to quercetin dioxygenase
MSMEG_1586c	V	V	COG1680	CubicO group peptidase, beta-lactamase class C family
MSMEG_1587c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_1594	I	I	COG1024	Enoyl-CoA hydratase/carnithine racemase
MSMEG_1595c	R	R	COG0300	Short-chain dehydrogenase
MSMEG_1596	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1599	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1602	F	F	COG0516	IMP dehydrogenase/GMP reductase
MSMEG_1602	F	F	COG0516	IMP dehydrogenase/GMP reductase
MSMEG_1602	T	T	COG2905	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains
MSMEG_1603	F	F	COG0516	IMP dehydrogenase/GMP reductase
MSMEG_1604	I	IR	COG2303	Choline dehydrogenase or related flavoprotein
MSMEG_1605	P	P	COG0704	Phosphate uptake regulator PhoU
MSMEG_1606	E	EH	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme
MSMEG_1607	Q	Q	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family
MSMEG_1608c	G	G	COG1554	Kojibiose phosphorylase YcjT
MSMEG_1610	F	F	COG0518	GMP synthase, glutamine amidotransferase domain
MSMEG_1610	F	F	COG0519	GMP synthase, PP-ATPase domain/subunit
MSMEG_1611	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1612	E	ET	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain
MSMEG_1613	E	E	COG0765	ABC-type amino acid transport system, permease component
MSMEG_1614	E	E	COG1126	ABC-type polar amino acid transport system, ATPase component
MSMEG_1615	E	E	COG0405	Gamma-glutamyltranspeptidase
MSMEG_1617c	O	O	COG4934	Serine protease, subtilase family
MSMEG_1621c	F	F	COG1957	Inosine-uridine nucleoside N-ribohydrolase
MSMEG_1622	L	L	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair
MSMEG_1623c	Q	Q	COG3320	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs
MSMEG_1623c	R	R	COG0300	Short-chain dehydrogenase
MSMEG_1624	T	T	COG0589	Nucleotide-binding universal stress protein,  UspA family
MSMEG_1625	E	E	COG0531	Serine transporter YbeC, amino acid:H+ symporter family
MSMEG_1626c	K	K	COG1396	Transcriptional regulator, contains XRE-family HTH domain
MSMEG_1628	R	R	COG0300	Short-chain dehydrogenase
MSMEG_1630c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1633	L	L	COG0587	DNA polymerase III, alpha subunit
MSMEG_1635	C	C	COG0778	Nitroreductase
MSMEG_1636c	J	J	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain
MSMEG_1637	T	T	COG0642	Signal transduction histidine kinase
MSMEG_1638	T	T	COG2018	Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family
MSMEG_1640	U	U	COG2229	Signal recognition particle receptor subunit beta, a GTPase
MSMEG_1641	S	S	COG1357	Uncharacterized conserved protein YjbI, contains pentapeptide repeats
MSMEG_1642c	T	T	COG1716	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr
MSMEG_1642c	T	T	COG1716	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr
MSMEG_1642c	V	V	COG0842	ABC-type multidrug transport system, permease component
MSMEG_1642c	V	V	COG1131	ABC-type multidrug transport system, ATPase component
MSMEG_1643	M	M	COG1520	Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat
MSMEG_1645c	C	C	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family
MSMEG_1646c	J	J	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)
MSMEG_1647	H	H	COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase
MSMEG_1648	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1649	H	HC	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
MSMEG_1650c	H	H	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG
MSMEG_1651c	E	E	COG2021	Homoserine O-acetyltransferase
MSMEG_1652c	E	E	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent
MSMEG_1654	C	C	COG2838	Monomeric isocitrate dehydrogenase
MSMEG_1655c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_1656	L	L	COG0708	Exonuclease III
MSMEG_1657	J	J	COG0180	Tryptophanyl-tRNA synthetase
MSMEG_1658	S	S	COG1295	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)
MSMEG_1659c	V	V	COG2076	Multidrug transporter EmrE and related cation transporters
MSMEG_1660	R	R	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family
MSMEG_1661c	M	M	COG1686	D-alanyl-D-alanine carboxypeptidase
MSMEG_1662c	H	H	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MSMEG_1663c	K	K	COG1522	DNA-binding transcriptional regulator, Lrp family
MSMEG_1665	I	I	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
MSMEG_1666	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1669c	C	C	COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit
MSMEG_1670c	C	C	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit
MSMEG_1671c	C	C	COG2142	Succinate dehydrogenase, hydrophobic anchor subunit
MSMEG_1672c	C	C	COG2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit
MSMEG_1673	F	F	COG0295	Cytidine deaminase
MSMEG_1675	F	F	COG0213	Thymidine phosphorylase
MSMEG_1676	F	F	COG1816	Adenosine deaminase
MSMEG_1677c	E	E	COG1027	Aspartate ammonia-lyase
MSMEG_1678	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1679c	R	R	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase
MSMEG_1680c	R	R	COG3342	Uncharacterized conserved protein, Ntn-hydrolase superfamily
MSMEG_1681c	V	V	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family
MSMEG_1682c	P	P	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD
MSMEG_1683c	F	F	COG1457	Purine-cytosine permease or related protein
MSMEG_1686c	M	M	COG0791	Cell wall-associated hydrolase, NlpC_P60 family
MSMEG_1688c	R	R	COG1917	Cupin domain protein related to quercetin dioxygenase
MSMEG_1689c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1690c	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1691c	R	R	COG3899	Predicted ATPase
MSMEG_1691c	T	TK	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains
MSMEG_1692	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1693c	C	C	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit
MSMEG_1694	F	F	COG0035	Uracil phosphoribosyltransferase
MSMEG_1695c	G	G	COG1109	Phosphomannomutase
MSMEG_1696c	K	K	COG1846	DNA-binding transcriptional regulator, MarR family
MSMEG_1698	R	R	COG3180	Uncharacterized membrane protein AbrB, regulator of aidB expression
MSMEG_1699c	H	HC	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
MSMEG_1701c	F	F	COG0005	Purine nucleoside phosphorylase
MSMEG_1702	R	R	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase
MSMEG_1703	R	R	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase
MSMEG_1704	G	G	COG4213	ABC-type xylose transport system, periplasmic component
MSMEG_1705	G	G	COG1129	ABC-type sugar transport system, ATPase component
MSMEG_1706	G	G	COG4214	ABC-type xylose transport system, permease component
MSMEG_1707c	G	G	COG0637	Beta-phosphoglucomutase, HAD superfamily
MSMEG_1708c	K	K	COG1609	DNA-binding transcriptional regulator, LacI/PurR family
MSMEG_1709c	G	G	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component
MSMEG_1710c	G	G	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component
MSMEG_1711c	G	G	COG1129	ABC-type sugar transport system, ATPase component
MSMEG_1712c	G	G	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain
MSMEG_1713	G	G	COG1069	Ribulose kinase
MSMEG_1714	E	EG	COG0235	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)
MSMEG_1715	G	G	COG2160	L-arabinose isomerase
MSMEG_1717c	X	X	COG2826	Transposase and inactivated derivatives, IS30 family
MSMEG_1721	X	X	COG2801	Transposase InsO and inactivated derivatives
MSMEG_1726	X	X	COG2801	Transposase InsO and inactivated derivatives
MSMEG_1730	X	X	COG2801	Transposase InsO and inactivated derivatives
MSMEG_1731c	X	X	COG3328	Transposase (or an inactivated derivative)
MSMEG_1735	C	C	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase
MSMEG_1736	C	C	COG0578	Glycerol-3-phosphate dehydrogenase
MSMEG_1737	J	J	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific
MSMEG_1739c	I	I	COG1024	Enoyl-CoA hydratase/carnithine racemase
MSMEG_1740	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1741c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1742	C	C	COG0633	Ferredoxin
MSMEG_1742	C	C	COG1018	Flavodoxin/ferredoxin--NADP reductase
MSMEG_1743	I	I	COG3239	Fatty acid desaturase
MSMEG_1745c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1746	C	C	COG0277	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase
MSMEG_1747	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1748	R	R	COG3542	Predicted sugar epimerase, cupin superfamily
MSMEG_1749c	H	HR	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
MSMEG_1751c	H	HR	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family
MSMEG_1753	F	FH	COG0775	Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB
MSMEG_1756c	L	L	COG0266	Formamidopyrimidine-DNA glycosylase
MSMEG_1757c	L	L	COG1201	Lhr-like helicase
MSMEG_1760c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1762c	I	I	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
MSMEG_1763	K	K	COG1522	DNA-binding transcriptional regulator, Lrp family
MSMEG_1764	E	E	COG0160	Acetylornithine aminotransferase/4-aminobutyrate aminotransferase
MSMEG_1765c	V	V	COG1787	Endonuclease, HJR/Mrr/RecB family
MSMEG_1768	C	C	COG0655	Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase
MSMEG_1771	J	J	COG2890	Methylase of polypeptide chain release factors
MSMEG_1775	Q	QV	COG2124	Cytochrome P450
MSMEG_1776c	J	J	COG1234	Ribonuclease BN, tRNA processing enzyme
MSMEG_1780c	P	P	COG1914	Mn2+ or Fe2+ transporter, NRAMP family
MSMEG_1782c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1784c	L	L	COG3569	DNA topoisomerase IB
MSMEG_1786c	T	T	COG1366	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)
MSMEG_1794	H	HR	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
MSMEG_1795c	E	ER	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase
MSMEG_1797c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_1798c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_1799	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1803	T	T	COG2172	Anti-sigma regulatory factor (Ser/Thr protein kinase)
MSMEG_1804	K	K	COG1191	DNA-directed RNA polymerase specialized sigma subunit
MSMEG_1806	H	H	COG2068	CTP:molybdopterin cytidylyltransferase MocA
MSMEG_1807c	I	I	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit
MSMEG_1808c	O	O	COG2166	Sulfur transfer protein SufE, Fe-S cluster assembly
MSMEG_1809c	P	P	COG2897	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains
MSMEG_1811c	Q	Q	COG0424	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily
MSMEG_1813c	I	I	COG4799	Acetyl-CoA carboxylase, carboxyltransferase component
MSMEG_1817c	I	I	COG2246	Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)
MSMEG_1819	F	F	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)
MSMEG_1820	F	F	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase
MSMEG_1821	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_1822	H	H	COG0340	Biotin-(acetyl-CoA carboxylase) ligase
MSMEG_1824c	M	M	COG1316	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)
MSMEG_1825	M	M	COG1091	dTDP-4-dehydrorhamnose reductase
MSMEG_1826	G	G	COG1216	Glycosyltransferase, GT2 family
MSMEG_1827c	V	V	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family
MSMEG_1829c	C	C	COG0778	Nitroreductase
MSMEG_1829c	H	H	COG1478	F420-0:Gamma-glutamyl ligase (F420 biosynthesis)
MSMEG_1830c	G	GH	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family
MSMEG_1834	G	G	COG1109	Phosphomannomutase
MSMEG_1836	G	G	COG1482	Mannose-6-phosphate isomerase, class I
MSMEG_1837c	H	HC	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
MSMEG_1838	E	E	COG0531	Serine transporter YbeC, amino acid:H+ symporter family
MSMEG_1839	I	I	COG3239	Fatty acid desaturase
MSMEG_1840	P	P	COG1773	Flavorubredoxin
MSMEG_1841	P	P	COG1773	Flavorubredoxin
MSMEG_1842	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1844c	S	S	COG2323	Uncharacterized membrane protein YcaP, DUF421 family
MSMEG_1845c	S	S	COG2860	Uncharacterized membrane protein YeiH
MSMEG_1846c	P	P	COG3301	Nitrite/polysulfide reductase, membrane component NrfD/PsrC
MSMEG_1847c	C	C	COG0437	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)
MSMEG_1849c	J	J	COG3276	Selenocysteine-specific translation elongation factor SelB
MSMEG_1850c	J	J	COG1921	Seryl-tRNA(Sec) selenium transferase
MSMEG_1852	E	E	COG0709	Selenophosphate synthase
MSMEG_1854	M	MDT	COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family
MSMEG_1855	U	UW	COG5010	Flp pilus assembly protein TadD, contains TPR repeats
MSMEG_1857	X	X	COG4584	Transposase
MSMEG_1858	L	L	COG1484	DNA replication protein DnaC
MSMEG_1862c	X	X	COG2801	Transposase InsO and inactivated derivatives
MSMEG_1865	X	X	COG5421	Transposase
MSMEG_1866c	X	X	COG2801	Transposase InsO and inactivated derivatives
MSMEG_1871c	V	V	COG4842	Secreted virulence factor YukE/EsxA, WXG100 family
MSMEG_1872c	V	V	COG4842	Secreted virulence factor YukE/EsxA, WXG100 family
MSMEG_1873	F	F	COG0125	Thymidylate kinase
MSMEG_1874	T	TK	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
MSMEG_1875	T	T	COG5002	Sensor histidine kinase WalK
MSMEG_1877	R	R	COG1040	DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain
MSMEG_1878	J	J	COG1544	Ribosome-associated translation inhibitor RaiA
MSMEG_1881	U	U	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)
MSMEG_1883	M	M	COG1292	Choline-glycine betaine transporter
MSMEG_1885	C	C	COG0633	Ferredoxin
MSMEG_1885	C	C	COG1018	Flavodoxin/ferredoxin--NADP reductase
MSMEG_1886	I	I	COG3239	Fatty acid desaturase
MSMEG_1888c	Q	Q	COG3315	O-Methyltransferase involved in polyketide biosynthesis
MSMEG_1889c	J	J	COG1162	Ribosome biogenesis GTPase RsgA
MSMEG_1890c	E	E	COG0128	5-enolpyruvylshikimate-3-phosphate synthase
MSMEG_1891	L	L	COG2135	ssDNA abasic site-binding protein YedK/HMCES, SRAP family
MSMEG_1892	J	J	COG2890	Methylase of polypeptide chain release factors
MSMEG_1893c	H	H	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG
MSMEG_1894c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1895c	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1896	I	I	COG0183	Acetyl-CoA acetyltransferase
MSMEG_1897	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_1898	I	I	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit
MSMEG_1899	I	I	COG2057	Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit
MSMEG_1900c	M	M	COG1876	LD-carboxypeptidase LdcB, LAS superfamily
MSMEG_1901c	K	K	COG2909	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT
MSMEG_1902c	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1903c	I	I	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases
MSMEG_1903c	I	I	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases
MSMEG_1904c	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_1905c	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_1906c	C	C	COG0633	Ferredoxin
MSMEG_1906c	H	HC	COG0543	NAD(P)H-flavin reductase
MSMEG_1906c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_1906c	K	K	COG1802	DNA-binding transcriptional regulator, GntR family
MSMEG_1907c	Q	Q	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit
MSMEG_1908c	P	PR	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit
MSMEG_1909	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1910	M	MR	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily
MSMEG_1911	Q	Q	COG3485	Protocatechuate 3,4-dioxygenase beta subunit
MSMEG_1912	Q	Q	COG4829	Muconolactone delta-isomerase
MSMEG_1913c	J	J	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC
MSMEG_1914	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_1917	C	C	COG1038	Pyruvate carboxylase
MSMEG_1918	T	T	COG3920	Two-component sensor histidine kinase, HisKA and HATPase domains
MSMEG_1920c	I	IR	COG1597	Phosphatidylglycerol kinase, diacylglycerol kinase family
MSMEG_1921c	S	S	COG3012	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains
MSMEG_1922	E	E	COG0757	3-dehydroquinate dehydratase
MSMEG_1924c	E	E	COG1247	L-amino acid N-acyltransferase MnaT
MSMEG_1925c	H	HQ	COG1169	Isochorismate synthase EntC
MSMEG_1926c	G	G	COG0406	Broad specificity phosphatase PhoE
MSMEG_1927	D	DN	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ
MSMEG_1928	T	T	COG0631	Serine/threonine protein phosphatase PrpC
MSMEG_1930c	L	L	COG0513	Superfamily II DNA and RNA helicase
MSMEG_1931	J	J	COG4445	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin)
MSMEG_1935c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1937	H	H	COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase
MSMEG_1937	P	P	COG0607	Rhodanese-related sulfurtransferase
MSMEG_1939c	K	K	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain
MSMEG_1940c	I	I	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily
MSMEG_1941	L	L	COG0210	Superfamily I DNA or RNA helicase
MSMEG_1941	L	L	COG2887	RecB family exonuclease
MSMEG_1942c	P	P	COG1814	Predicted Fe2+/Mn2+ transporter, VIT1/CCC1 family
MSMEG_1943	L	L	COG0210	Superfamily I DNA or RNA helicase
MSMEG_1943	L	L	COG2887	RecB family exonuclease
MSMEG_1944c	S	S	COG4270	Uncharacterized membrane protein
MSMEG_1945	P	PT	COG0569	Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain
MSMEG_1946	F	F	COG2816	NADH pyrophosphatase NudC, Nudix superfamily
MSMEG_1947c	O	O	COG0695	Glutaredoxin
MSMEG_1952	L	L	COG0210	Superfamily I DNA or RNA helicase
MSMEG_1952	L	L	COG0514	Superfamily II DNA helicase RecQ
MSMEG_1954c	H	HT	COG0661	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family
MSMEG_1957c	O	O	COG5282	Zn-dependent metallopeptidase, zincin/DUF2342 superfamily
MSMEG_1958	T	T	COG3480	Predicted secreted protein YlbL, contains PDZ domain
MSMEG_1959	S	S	COG1615	Uncharacterized membrane protein, UPF0182 family
MSMEG_1963	K	K	COG3629	DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain
MSMEG_1963	R	R	COG3899	Predicted ATPase
MSMEG_1964	C	C	COG0277	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase
MSMEG_1967	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_1968c	R	R	COG0300	Short-chain dehydrogenase
MSMEG_1969	K	K	COG0789	DNA-binding transcriptional regulator, MerR family
MSMEG_1970c	K	K	COG3284	Transcriptional regulator DhaR of acetoin/glycerol metabolism
MSMEG_1972	C	C	COG0633	Ferredoxin
MSMEG_1972	C	C	COG1018	Flavodoxin/ferredoxin--NADP reductase
MSMEG_1975	G	G	COG2159	5-carboxyvanillate decarboxylase LigW (lignin degradation), amidohydro domain
MSMEG_1976	O	O	COG2151	Metal-sulfur cluster biosynthetic enzyme
MSMEG_1977	G	G	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family
MSMEG_1978	O	O	COG0459	Chaperonin GroEL (HSP60 family)
MSMEG_1979	C	C	COG1359	Quinol monooxygenase YgiN
MSMEG_1980c	H	HC	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
MSMEG_1982	I	I	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)
MSMEG_1983c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_1984c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_1985	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_1986	C	CE	COG0473	Isocitrate/isopropylmalate dehydrogenase
MSMEG_1987	E	E	COG4766	Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)
MSMEG_1989	C	C	COG1018	Flavodoxin/ferredoxin--NADP reductase
MSMEG_1991	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_1992	I	I	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases
MSMEG_1993	I	I	COG3777	Hydroxyacyl-ACP dehydratase HTD2, hotdog domain
MSMEG_1994	G	G	COG2301	Citrate lyase beta subunit
MSMEG_1995c	K	K	COG1802	DNA-binding transcriptional regulator, GntR family
MSMEG_1996	H	HR	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
MSMEG_1997	Q	Q	COG3653	N-acyl-D-aspartate/D-glutamate deacylase
MSMEG_1998	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_2000c	R	R	COG3631	Ketosteroid isomerase-related protein
MSMEG_2003c	X	X	COG3464	Transposase
MSMEG_2004c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_2005c	G	G	COG1082	Sugar phosphate isomerase/epimerase
MSMEG_2007c	Q	Q	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)
MSMEG_2009	K	K	COG1802	DNA-binding transcriptional regulator, GntR family
MSMEG_2011c	K	K	COG1609	DNA-binding transcriptional regulator, LacI/PurR family
MSMEG_2012	E	E	COG0141	Histidinol dehydrogenase
MSMEG_2013	R	R	COG0300	Short-chain dehydrogenase
MSMEG_2014c	P	P	COG1118	ABC-type sulfate/molybdate transport systems, ATPase component
MSMEG_2015c	P	P	COG4149	ABC-type molybdate transport system, permease component ModB
MSMEG_2016c	P	P	COG0725	ABC-type molybdate transport system, periplasmic Mo-binding protein ModA
MSMEG_2017c	H	H	COG3585	Molybdopterin-binding protein MopI
